<6>[15526.774353] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[15576.833007] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[15626.898040] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[15676.959228] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[15727.032012] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[15777.087066] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[15827.171539] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[15877.229187] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[15927.296447] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[15977.366058] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16027.429718] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16077.493469] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16127.564819] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16177.628234] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16227.699005] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16277.758422] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16327.815490] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16377.874572] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16427.935852] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16477.998229] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16528.074859] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16578.138977] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16628.207122] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16678.431640] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16728.500030] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16778.572937] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16828.755920] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16878.940643] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16929.002349] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[16979.149749] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17029.207275] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17079.286224] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17129.371063] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17179.431030] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17229.493041] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17279.654327] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17329.785278] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17379.866424] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17429.988647] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17480.062377] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17530.209808] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17580.320190] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17630.498992] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17680.576599] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17730.636779] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17780.694702] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17830.781097] batt: 100%, 4148 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17881.017761] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17931.084869] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[17981.152008] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18031.218444] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18084.078155] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18134.143981] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18134.144348] batt: charging POKE CHARGER
<6>[18184.208648] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18234.269897] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18284.347534] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18334.419677] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18384.579772] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18434.652435] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18484.720764] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18534.791381] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18584.897918] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18634.960968] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[18685.023193] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18735.099822] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[18785.217895] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18835.291595] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18885.380432] batt: 100%, 4148 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[18935.578552] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[19002.595458] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[19062.597930] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[19112.758697] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19164.078033] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[19214.156768] batt: 100%, 4153 mV, 0 mA (0 avg), 32.6 C, 1356 mAh
<6>[19264.230651] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19314.318878] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19364.397674] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19414.622985] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19464.687622] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19514.785430] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19564.887176] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19614.977752] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19665.098815] batt: 100%, 4148 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19715.237701] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19765.320251] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19815.388671] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19865.447143] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19915.502227] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[19965.566925] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20015.632781] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20065.696136] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20115.755859] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20165.827667] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20215.909149] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20266.160217] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20316.237701] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20366.303192] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20416.516143] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20466.583770] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20516.661956] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20566.781433] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20616.883453] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[20666.944213] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[20717.003387] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[20772.424774] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20822.632110] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[20872.690002] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20922.759979] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[20972.829101] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21024.069396] batt: 100%, 4153 mV, 0 mA (0 avg), 32.5 C, 1356 mAh
<6>[21074.194458] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21124.254577] batt: 100%, 4148 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21174.357574] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21224.429748] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21274.525482] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21324.777221] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21374.846984] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21424.903198] batt: 100%, 4148 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21474.964263] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21525.021545] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21575.143157] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21625.208099] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21675.407470] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21725.462860] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21775.520050] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21775.520416] batt: charging POKE CHARGER
<6>[21825.598602] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21875.661224] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21925.731140] batt: 100%, 4148 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[21975.807708] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22025.881225] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22076.107727] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22126.339050] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22176.458282] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22226.538146] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22276.627990] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22326.689544] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22376.757232] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22426.863342] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22476.920257] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22526.976196] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22577.042022] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22627.104949] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22677.164245] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22727.235931] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22777.301757] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22827.357086] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22877.416961] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22927.481781] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[22977.550903] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23027.708953] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23077.781402] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23127.850067] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23177.909851] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23227.966796] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23278.027587] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23328.100097] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23378.163116] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23428.257659] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23478.395965] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23528.527282] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23578.590972] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23628.851440] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23678.947570] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23729.048736] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23779.121002] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23829.251037] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23879.313964] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23929.376403] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[23979.437622] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24029.506927] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24079.565917] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24129.627044] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24179.688842] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24229.751617] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24279.812164] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24329.871398] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24379.928405] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24429.992980] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24480.056610] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24530.128906] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24580.388671] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24630.590606] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24680.747833] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24730.818969] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24780.924713] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24830.982666] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24881.053192] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24931.120941] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[24981.186004] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25031.243988] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25081.304626] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25131.359985] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25181.417572] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25231.479095] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25284.068084] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25334.127685] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25384.350158] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25384.350524] batt: charging POKE CHARGER
<6>[25434.439788] batt: 100%, 4148 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25484.516357] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25534.747741] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25584.811035] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25634.881195] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25684.957672] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25735.024902] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25785.086212] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25835.221893] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25885.287994] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25935.435028] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[25985.579162] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26035.639709] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[26085.709930] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[26135.781097] batt: 100%, 4153 mV, 0 mA (0 avg), 32.3 C, 1356 mAh
<6>[26204.296966] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26264.305572] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26314.438293] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26364.515502] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26414.599792] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26464.727264] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26514.789733] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26564.947814] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26615.095367] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26665.167663] batt: 100%, 4148 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26715.304382] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26765.399414] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26815.458190] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26865.520935] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26915.585998] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[26965.654052] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[27015.728942] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27065.887695] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[27115.952789] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[27166.112030] batt: 100%, 4148 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[27216.173858] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[27266.233489] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27316.337799] batt: 100%, 4153 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[27366.577697] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27416.641906] batt: 100%, 4148 mV, 0 mA (0 avg), 32.2 C, 1356 mAh
<6>[27466.700836] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27516.812011] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27566.871826] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27616.933197] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27666.991973] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27717.050354] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27767.120483] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27817.189025] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27867.257934] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27917.321166] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[27972.419708] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28022.488952] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28072.584350] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28122.643005] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28172.739379] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28224.071319] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28274.155151] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28324.299255] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28374.362579] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28424.441009] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28474.500885] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28524.567596] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28574.635894] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28624.700622] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28674.764892] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28724.835235] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28775.008361] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28825.067779] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28875.331726] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28925.402069] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[28975.588714] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29025.651306] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29025.651672] batt: charging POKE CHARGER
<6>[29075.776702] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29125.831390] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29175.922760] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29225.978729] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29276.039093] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29326.154205] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29376.216064] batt: 100%, 4148 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29426.271057] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
<6>[29476.331146] batt: 100%, 4153 mV, 0 mA (0 avg), 32.1 C, 1356 mAh
